Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Quarter,IsWeekend,Log_Weekly_Sales,WeekOfYear
7,2012-06-15,666942.02,0,59.33,3.723,197.692292,8.09,2012,6,15,2,0,13.410459893962285,24
7,2012-06-22,687344.68,0,63.69,3.735,197.7389345,8.09,2012,6,22,2,0,13.440592617872177,25
7,2012-06-29,704335.41,0,68.84,3.693,197.785577,8.09,2012,6,29,2,0,13.46501137611742,26
7,2012-07-06,805642.61,0,64.67,3.646,197.8322195,7.872,2012,7,6,3,0,13.599396752486365,27
7,2012-07-13,694150.89,0,64.21,3.613,197.8788621,7.872,2012,7,13,3,0,13.45044607721369,28
7,2012-07-20,686345.69,0,62.87,3.585,197.9290378,7.872,2012,7,20,3,0,13.439138158055806,29
7,2012-07-27,686365.4,0,64.6,3.57,197.9792136,7.872,2012,7,27,3,0,13.439166874908796,30
7,2012-08-03,680954.81,0,61.83,3.528,198.0293893,7.872,2012,8,3,3,0,13.431252693158369,31
7,2012-08-10,675926.3,0,63.41,3.509,198.0795651,7.872,2012,8,10,3,0,13.423840804863092,32
7,2012-08-17,642450.4,0,59.66,3.545,198.1001057,7.872,2012,8,17,3,0,13.373046450867163,33
7,2012-08-24,609099.37,0,59.27,3.558,198.0984199,7.872,2012,8,24,3,0,13.319738344278012,34
7,2012-08-31,586467.16,0,60.46,3.556,198.0967341,7.872,2012,8,31,3,0,13.28187365745197,35
7,2012-09-07,597876.55,1,57.84,3.596,198.0950484,7.872,2012,9,7,3,0,13.301141246079085,36
7,2012-09-14,541120.2,0,53.66,3.659,198.1267184,7.872,2012,9,14,3,0,13.201398562312601,37
7,2012-09-21,530842.25,0,51.77,3.765,198.358523,7.872,2012,9,21,3,0,13.182222058904534,38
7,2012-09-28,525545.76,0,50.64,3.789,198.5903276,7.872,2012,9,28,3,0,13.172194447262466,39
7,2012-10-05,505830.56,0,48.43,3.779,198.8221322,7.557,2012,10,5,4,0,13.133959007475474,40
7,2012-10-12,503463.93,0,41.43,3.76,199.0539368,7.557,2012,10,12,4,0,13.129269336281942,41
7,2012-10-19,516424.83,0,43.01,3.75,199.1481963,7.557,2012,10,19,4,0,13.154686956068531,42
7,2012-10-26,495543.28,0,42.53,3.686,199.2195317,7.557,2012,10,26,4,0,13.113411993037937,43
8,2010-02-05,1004137.09,0,34.14,2.572,214.4714512,6.299,2010,2,5,1,0,13.819640109616712,5
8,2010-02-12,994801.4,1,33.34,2.548,214.6214189,6.299,2010,2,12,1,0,13.810299403453712,6
8,2010-02-19,963960.37,0,39.1,2.514,214.6664878,6.299,2010,2,19,1,0,13.778806500175646,7
8,2010-02-26,847592.11,0,37.91,2.561,214.6940735,6.299,2010,2,26,1,0,13.650155976508886,8
8,2010-03-05,881503.95,0,45.64,2.625,214.7216592,6.299,2010,3,5,1,0,13.689385896232542,9
8,2010-03-12,860336.16,0,49.76,2.667,214.7492449,6.299,2010,3,12,1,0,13.665079637911164,10
8,2010-03-19,839911.0,0,47.26,2.72,214.5764954,6.299,2010,3,19,1,0,13.641052403426823,11
8,2010-03-26,772539.12,0,46.51,2.732,214.3703567,6.299,2010,3,26,1,0,13.557439221680529,12
8,2010-04-02,914500.91,0,60.18,2.719,214.164218,6.29,2010,4,2,2,0,13.726134835383867,13
8,2010-04-09,916033.92,0,59.25,2.77,213.9580793,6.29,2010,4,9,2,0,13.727809765200375,14
8,2010-04-16,882917.12,0,62.66,2.808,213.8186357,6.29,2010,4,16,2,0,13.690987745954644,15
8,2010-04-23,850440.26,0,56.1,2.795,213.768119,6.29,2010,4,23,2,0,13.653510623177207,16
8,2010-04-30,778672.64,0,61.01,2.78,213.7176024,6.29,2010,4,30,2,0,13.565347289701498,17
8,2010-05-07,916820.96,0,62.68,2.835,213.6670857,6.29,2010,5,7,2,0,13.728668577535327,18
8,2010-05-14,873337.84,0,61.35,2.854,213.6655355,6.29,2010,5,14,2,0,13.680078892392803,19
8,2010-05-21,818333.21,0,66.03,2.826,213.9577839,6.29,2010,5,21,2,0,13.61502610182517,20
8,2010-05-28,868041.56,0,74.71,2.759,214.2500323,6.29,2010,5,28,2,0,13.67399602469851,21
8,2010-06-04,958225.41,0,75.71,2.705,214.5422806,6.29,2010,6,4,2,0,13.772839365146927,22
8,2010-06-11,914835.86,0,82.21,2.668,214.834529,6.29,2010,6,11,2,0,13.726501033279234,23
8,2010-06-18,869922.56,0,78.79,2.637,214.8324452,6.29,2010,6,18,2,0,13.676160624701703,24
8,2010-06-25,814919.11,0,81.78,2.653,214.7126286,6.29,2010,6,25,2,0,13.610845362878404,25
8,2010-07-02,852333.75,0,74.78,2.669,214.5928119,6.315,2010,7,2,3,0,13.655734627707862,26
8,2010-07-09,845289.77,0,72.49,2.642,214.4729952,6.315,2010,7,9,3,0,13.647435953657121,27
8,2010-07-16,848630.57,0,77.49,2.623,214.4640599,6.315,2010,7,16,3,0,13.651380413509463,28
8,2010-07-23,785515.88,0,78.29,2.608,214.6029664,6.315,2010,7,23,3,0,13.574097225944053,29
8,2010-07-30,787295.09,0,76.02,2.64,214.7418728,6.315,2010,7,30,3,0,13.576359682819568,30
8,2010-08-06,893399.77,0,80.37,2.627,214.8807793,6.315,2010,8,6,3,0,13.702790549775763,31
8,2010-08-13,867919.21,0,80.11,2.692,215.0196857,6.315,2010,8,13,3,0,13.673855065454086,32
8,2010-08-20,870676.44,0,79.36,2.664,214.9779825,6.315,2010,8,20,3,0,13.677026854293826,33
8,2010-08-27,888816.78,0,74.92,2.619,214.9362793,6.315,2010,8,27,3,0,13.69764752160792,34
8,2010-09-03,899036.47,0,76.14,2.577,214.894576,6.315,2010,9,3,3,0,13.709079992229235,35
8,2010-09-10,831425.2,1,74.34,2.565,214.8528728,6.315,2010,9,10,3,0,13.630897818414562,36
8,2010-09-17,836707.85,0,75.32,2.582,214.8785562,6.315,2010,9,17,3,0,13.637231439495588,37
8,2010-09-24,773725.08,0,72.21,2.624,214.9547795,6.315,2010,9,24,3,0,13.558973188125055,38
8,2010-10-01,804105.49,0,68.7,2.603,215.0310029,6.433,2010,10,1,4,0,13.5974869896391,39
8,2010-10-08,870349.86,0,62.94,2.633,215.1072262,6.433,2010,10,8,4,0,13.6766516966886,40
8,2010-10-15,826546.96,0,62.59,2.72,215.1757,6.433,2010,10,15,4,0,13.625013222387858,41
8,2010-10-22,836419.14,0,62.86,2.725,215.2248,6.433,2010,10,22,4,0,13.636886325634565,42
8,2010-10-29,830756.76,0,57.93,2.716,215.2739,6.433,2010,10,29,4,0,13.630093527130182,43
8,2010-11-05,927266.34,0,55.76,2.689,215.323,6.433,2010,11,5,4,0,13.73999719563533,44
8,2010-11-12,911538.98,0,54.89,2.728,215.3721,6.433,2010,11,12,4,0,13.722890733905276,45
8,2010-11-19,885608.04,0,43.86,2.771,215.2538714,6.433,2010,11,19,4,0,13.69403086809321,46
8,2010-11-26,1261693.16,1,51.07,2.735,215.1077548,6.433,2010,11,26,4,0,14.047965947229525,47
8,2010-12-03,952766.93,0,42.85,2.708,214.9616381,6.433,2010,12,3,4,0,13.767126637766586,48
8,2010-12-10,1069061.63,0,42.47,2.843,214.8155214,6.433,2010,12,10,4,0,13.882292775755925,49
8,2010-12-17,1220579.55,0,45.03,2.869,214.7510843,6.433,2010,12,17,4,0,14.0148371641794,50
8,2010-12-24,1511641.09,0,45.67,2.886,214.7479069,6.433,2010,12,24,4,0,14.228707094737716,51
8,2010-12-31,773586.49,1,41.47,2.943,214.7447295,6.433,2010,12,31,4,0,13.558794051842588,52
8,2011-01-07,873065.23,0,35.77,2.976,214.7415521,6.262,2011,1,7,1,0,13.679766696778055,1
8,2011-01-14,809646.66,0,31.62,2.983,214.7930991,6.262,2011,1,14,1,0,13.604354444359727,2
8,2011-01-21,822668.23,0,42.06,3.016,215.1729926,6.262,2011,1,21,1,0,13.620309491217757,3
8,2011-01-28,782256.66,0,39.26,3.01,215.5528862,6.262,2011,1,28,1,0,13.569939453749084,4
8,2011-02-04,944594.78,0,24.48,2.989,215.9327797,6.262,2011,2,4,1,0,13.758512368934705,5
8,2011-02-11,996147.39,1,28.26,3.022,216.3126733,6.262,2011,2,11,1,0,13.811651511413206,6
8,2011-02-18,1065108.64,0,50.64,3.045,216.6310383,6.262,2011,2,18,1,0,13.878588300183651,7
8,2011-02-25,917317.15,0,51.29,3.065,216.9247918,6.262,2011,2,25,1,0,13.729209637631445,8
8,2011-03-04,935266.43,0,53.18,3.288,217.2185454,6.262,2011,3,4,1,0,13.748587788764878,9
8,2011-03-11,900387.29,0,49.14,3.459,217.512299,6.262,2011,3,11,1,0,13.71058138259918,10
8,2011-03-18,898289.14,0,56.68,3.488,217.7705442,6.262,2011,3,18,1,0,13.708248390868514,11
8,2011-03-25,827968.36,0,59.74,3.473,218.0145862,6.262,2011,3,25,1,0,13.626731427851784,12
8,2011-04-01,878762.3,0,49.86,3.524,218.2586281,6.297,2011,4,1,2,0,13.686270857127612,13
8,2011-04-08,949825.83,0,65.62,3.622,218.50267,6.297,2011,4,8,2,0,13.764034962750411,14
8,2011-04-15,908278.74,0,63.55,3.743,218.7262524,6.297,2011,4,15,2,0,13.719307693835832,15
8,2011-04-22,937473.13,0,65.11,3.807,218.8986857,6.297,2011,4,22,2,0,13.750944441779296,16
8,2011-04-29,855014.77,0,62.29,3.81,219.071119,6.297,2011,4,29,2,0,13.658875192193245,17
8,2011-05-06,941457.34,0,58.92,3.906,219.2435524,6.297,2011,5,6,2,0,13.755185377560784,18
8,2011-05-13,895763.41,0,72.96,3.899,219.4159857,6.297,2011,5,13,2,0,13.705432722115672,19
8,2011-05-20,836049.89,0,65.54,3.907,219.1746922,6.297,2011,5,20,2,0,13.636444763419881,20
8,2011-05-27,857939.41,0,73.14,3.786,218.9333986,6.297,2011,5,27,2,0,13.66228992384373,21
8,2011-06-03,929222.16,0,82.05,3.699,218.6921051,6.297,2011,6,3,2,0,13.742104204234156,22
8,2011-06-10,897309.41,0,82.21,3.648,218.4508115,6.297,2011,6,10,2,0,13.707157134689933,23
8,2011-06-17,922048.41,0,84.73,3.637,218.4021448,6.297,2011,6,17,2,0,13.734354091124528,24
8,2011-06-24,864881.24,0,83.94,3.594,218.4979481,6.297,2011,6,24,2,0,13.670348637917975,25
8,2011-07-01,883683.35,0,87.26,3.524,218.5937514,6.425,2011,7,1,3,0,13.691855207719314,26
8,2011-07-08,861965.12,0,83.57,3.48,218.6895548,6.425,2011,7,8,3,0,13.666971244929094,27
8,2011-07-15,849925.37,0,84.26,3.575,218.7746217,6.425,2011,7,15,3,0,13.652905001185053,28
8,2011-07-22,829902.42,0,85.46,3.651,218.8328475,6.425,2011,7,22,3,0,13.62906461155648,29
8,2011-07-29,807082.19,0,86.46,3.682,218.8910733,6.425,2011,7,29,3,0,13.601182027440998,30
8,2011-08-05,892393.77,0,85.15,3.684,218.9492991,6.425,2011,8,5,3,0,13.701663880922714,31
8,2011-08-12,856796.1,0,86.05,3.638,219.0075249,6.425,2011,8,12,3,0,13.66095641342274,32
8,2011-08-19,895066.5,0,82.92,3.554,219.0701968,6.425,2011,8,19,3,0,13.704654413407537,33
8,2011-08-26,912542.82,0,84.69,3.523,219.1336097,6.425,2011,8,26,3,0,13.723991385203576,34
8,2011-09-02,891387.14,0,84.77,3.533,219.1970226,6.425,2011,9,2,3,0,13.700535234492463,35
8,2011-09-09,848358.09,1,69.01,3.546,219.2604355,6.425,2011,9,9,3,0,13.651059280330873,36
8,2011-09-16,870971.82,0,69.09,3.526,219.4442443,6.425,2011,9,16,3,0,13.67736604983683,37
8,2011-09-23,806444.29,0,68.72,3.467,219.788581,6.425,2011,9,23,3,0,13.600391337916593,38
8,2011-09-30,809049.37,0,72.2,3.355,220.1329176,6.425,2011,9,30,3,0,13.603616456154343,39
8,2011-10-07,929976.55,0,67.61,3.285,220.4772543,6.123,2011,10,7,4,0,13.742915725053123,40
8,2011-10-14,863188.26,0,61.74,3.274,220.7960935,6.123,2011,10,14,4,0,13.668389250772663,41
8,2011-10-21,905984.49,0,59.97,3.353,220.9619484,6.123,2011,10,21,4,0,13.71677856944433,42
8,2011-10-28,876712.31,0,56.86,3.372,221.1278032,6.123,2011,10,28,4,0,13.683935319393678,43
8,2011-11-04,947815.05,0,49.68,3.332,221.2936581,6.123,2011,11,4,4,0,13.761915722324558,44
8,2011-11-11,917088.48,0,50.56,3.297,221.4595129,6.123,2011,11,11,4,0,13.728960325540234,45
8,2011-11-18,897032.19,0,51.72,3.308,221.6911738,6.123,2011,11,18,4,0,13.706848141471236,46
8,2011-11-25,1235163.86,1,49.61,3.236,221.9491571,6.123,2011,11,25,4,0,14.026715009013776,47
8,2011-12-02,986601.46,0,40.82,3.172,222.2071405,6.123,2011,12,2,4,0,13.802022461190383,48
8,2011-12-09,1051922.95,0,30.51,3.158,222.4651238,6.123,2011,12,9,4,0,13.866131378792156,49
8,2011-12-16,1118163.94,0,39.79,3.159,222.6910959,6.123,2011,12,16,4,0,13.927199453121412,50
8,2011-12-23,1462254.05,0,38.16,3.112,222.8743862,6.123,2011,12,23,4,0,14.195490356881118,51
8,2011-12-30,858572.22,1,36.33,3.129,223.0576765,6.123,2011,12,30,4,0,13.663027243976362,52
8,2012-01-06,872113.23,0,43.47,3.157,223.2409668,5.825,2012,1,6,1,0,13.67867569201809,1
8,2012-01-13,817661.76,0,36.46,3.261,223.4242571,5.825,2012,1,13,1,0,13.614205256738028,2
8,2012-01-20,813954.82,0,46.81,3.268,223.5188055,5.825,2012,1,20,1,0,13.609661368327451,3
8,2012-01-27,778178.53,0,45.52,3.29,223.6133539,5.825,2012,1,27,1,0,13.56471253489467,4
8,2012-02-03,927610.69,0,45.56,3.36,223.7079023,5.825,2012,2,3,1,0,13.740368486698937,5
8,2012-02-10,1021400.42,1,35.71,3.409,223.8024507,5.825,2012,2,10,1,0,13.836686183443392,6
8,2012-02-17,1096232.89,0,37.51,3.51,223.9658621,5.825,2012,2,17,1,0,13.907391127007527,7
8,2012-02-24,928537.54,0,46.33,3.555,224.1809207,5.825,2012,2,24,1,0,13.741367166721766,8
8,2012-03-02,952264.91,0,50.95,3.63,224.3959793,5.825,2012,3,2,1,0,13.766599591998599,9
8,2012-03-09,960115.56,0,49.59,3.669,224.6110379,5.825,2012,3,9,1,0,13.774809972740279,10
8,2012-03-16,921178.39,0,56.63,3.734,224.7657327,5.825,2012,3,16,1,0,13.733410073686638,11
8,2012-03-23,874223.25,0,52.9,3.787,224.8399424,5.825,2012,3,23,1,0,13.681092200674293,12
8,2012-03-30,905935.29,0,66.69,3.845,224.9141521,5.825,2012,3,30,1,0,13.716724262464243,13
8,2012-04-06,1046816.59,0,62.18,3.891,224.9883618,5.679,2012,4,6,2,0,13.861265253088849,14
8,2012-04-13,909989.45,0,65.19,3.891,225.0625714,5.679,2012,4,13,2,0,13.72118938393247,15
8,2012-04-20,872288.46,0,63.59,3.877,225.1179914,5.679,2012,4,20,2,0,13.678876597349342,16
8,2012-04-27,879448.25,0,70.34,3.814,225.1734114,5.679,2012,4,27,2,0,13.687051138254377,17
8,2012-05-04,937232.09,0,73.96,3.749,225.2288314,5.679,2012,5,4,2,0,13.750687292290825,18
8,2012-05-11,920128.89,0,64.96,3.688,225.2842514,5.679,2012,5,11,2,0,13.732270123842198,19
8,2012-05-18,913922.01,0,64.16,3.63,225.3002908,5.679,2012,5,18,2,0,13.725501612752726,20
8,2012-05-25,895157.44,0,76.11,3.561,225.3005779,5.679,2012,5,25,2,0,13.704756009522358,21
8,2012-06-01,921161.2,0,78.31,3.501,225.300865,5.679,2012,6,1,2,0,13.733391412652121,22
8,2012-06-08,928820.0,0,74.28,3.452,225.3011521,5.679,2012,6,8,2,0,13.741671318929342,23
8,2012-06-15,916918.7,0,77.14,3.393,225.3134743,5.679,2012,6,15,2,0,13.728775179247252,24
8,2012-06-22,899449.65,0,78.85,3.346,225.3558843,5.679,2012,6,22,2,0,13.709539467054421,25
8,2012-06-29,878298.22,0,84.47,3.286,225.3982943,5.679,2012,6,29,2,0,13.685742611825571,26
8,2012-07-06,936205.5,0,81.24,3.227,225.4407043,5.401,2012,7,6,3,0,13.749591350784911,27
8,2012-07-13,890488.01,0,78.46,3.256,225.4831143,5.401,2012,7,13,3,0,13.699526040254451,28
8,2012-07-20,888834.07,0,79.94,3.311,225.4930078,5.401,2012,7,20,3,0,13.697666974224893,29
8,2012-07-27,838227.52,0,81.71,3.407,225.5029014,5.401,2012,7,27,3,0,13.639046039186555,30
8,2012-08-03,897076.73,0,85.06,3.417,225.5127949,5.401,2012,8,3,3,0,13.706897792804956,31
8,2012-08-10,930745.69,0,83.74,3.494,225.5226885,5.401,2012,8,10,3,0,13.743742435456817,32
8,2012-08-17,896613.19,0,81.21,3.571,225.6050797,5.401,2012,8,17,3,0,13.706380937033737,33
8,2012-08-24,936373.65,0,73.77,3.62,225.7418442,5.401,2012,8,24,3,0,13.749770942468242,34
8,2012-08-31,976137.73,0,75.33,3.638,225.8786088,5.401,2012,8,31,3,0,13.791359996687541,35
8,2012-09-07,932160.37,1,80.87,3.73,226.0153733,5.401,2012,9,7,3,0,13.745261222456898,36
8,2012-09-14,883569.38,0,67.21,3.717,226.1615981,5.401,2012,9,14,3,0,13.69172622801059,37
8,2012-09-21,857796.45,0,66.96,3.721,226.3645848,5.401,2012,9,21,3,0,13.662123278339585,38
8,2012-09-28,884724.41,0,71.1,3.666,226.5675714,5.401,2012,9,28,3,0,13.693032604659562,39
8,2012-10-05,976436.02,0,61.41,3.617,226.7705581,5.124,2012,10,5,4,0,13.791665531571216,40
8,2012-10-12,927511.99,0,55.03,3.601,226.9735448,5.124,2012,10,12,4,0,13.740262078756489,41
8,2012-10-19,900309.75,0,62.99,3.594,227.0184166,5.124,2012,10,19,4,0,13.710495260489571,42
8,2012-10-26,891671.44,0,64.74,3.506,227.0369359,5.124,2012,10,26,4,0,13.700854124389528,43
9,2010-02-05,549505.55,0,38.01,2.572,214.6554591,6.415,2010,2,5,1,0,13.216775972681978,5
9,2010-02-12,552677.48,1,37.08,2.548,214.8056534,6.415,2010,2,12,1,0,13.222531700931606,6
9,2010-02-19,511327.9,0,43.06,2.514,214.8506185,6.415,2010,2,19,1,0,13.144768302060227,7
9,2010-02-26,473773.27,0,43.83,2.561,214.8780453,6.415,2010,2,26,1,0,13.068486263618036,8
9,2010-03-05,507297.88,0,48.43,2.625,214.9054721,6.415,2010,3,5,1,0,13.136855615785736,9
9,2010-03-12,494145.8,0,55.76,2.667,214.932899,6.415,2010,3,12,1,0,13.110587918016895,10
9,2010-03-19,485744.61,0,53.15,2.72,214.7597274,6.415,2010,3,19,1,0,13.09344032962808,11
9,2010-03-26,484946.56,0,51.8,2.732,214.5531227,6.415,2010,3,26,1,0,13.09179604036249,12
9,2010-04-02,545206.32,0,65.21,2.719,214.3465181,6.384,2010,4,2,2,0,13.208921404979973,13
9,2010-04-09,529384.31,0,64.95,2.77,214.1399135,6.384,2010,4,9,2,0,13.179471819995735,14
9,2010-04-16,485764.32,0,66.09,2.808,214.0001817,6.384,2010,4,16,2,0,13.093480905599785,15
9,2010-04-23,488683.57,0,61.26,2.795,213.9496138,6.384,2010,4,23,2,0,13.099472509197279,16
9,2010-04-30,491723.42,0,66.07,2.78,213.8990459,6.384,2010,4,30,2,0,13.105673716596325,17
9,2010-05-07,526128.61,0,68.58,2.835,213.848478,6.384,2010,5,7,2,0,13.173302868210772,18
9,2010-05-14,492792.8,0,70.53,2.854,213.8469819,6.384,2010,5,14,2,0,13.107846109953472,19
9,2010-05-21,506274.94,0,71.5,2.826,214.1399162,6.384,2010,5,21,2,0,13.13483713559636,20
9,2010-05-28,558143.53,0,77.12,2.759,214.4328505,6.384,2010,5,28,2,0,13.232373222161943,21
9,2010-06-04,586061.46,0,79.65,2.705,214.7257848,6.384,2010,6,4,2,0,13.281181649909872,22
9,2010-06-11,522715.68,0,83.75,2.668,215.0187191,6.384,2010,6,11,2,0,13.166794875422012,23
9,2010-06-18,513073.87,0,82.99,2.637,215.0166484,6.384,2010,6,18,2,0,13.148177058923013,24
9,2010-06-25,509263.28,0,85.02,2.653,214.8965756,6.384,2010,6,25,2,0,13.140722374933018,25
9,2010-07-02,528832.54,0,78.55,2.669,214.7765028,6.442,2010,7,2,3,0,13.178428992134554,26
9,2010-07-09,485389.15,0,78.51,2.642,214.6564301,6.442,2010,7,9,3,0,13.092708279526509,27
9,2010-07-16,474030.51,0,82.93,2.623,214.6474453,6.442,2010,7,16,3,0,13.069029075260978,28
9,2010-07-23,462676.5,0,84.49,2.608,214.7865779,6.442,2010,7,23,3,0,13.04478554609224,29
9,2010-07-30,468675.19,0,79.83,2.64,214.9257105,6.442,2010,7,30,3,0,13.057667382535087,30
9,2010-08-06,522815.45,0,87.09,2.627,215.064843,6.442,2010,8,6,3,0,13.166985725424638,31
9,2010-08-13,481897.98,0,86.85,2.692,215.2039756,6.442,2010,8,13,3,0,13.085489786004478,32
9,2010-08-20,499325.38,0,86.3,2.664,215.1619646,6.442,2010,8,20,3,0,13.12101522906059,33
9,2010-08-27,506789.66,0,84.01,2.619,215.1199536,6.442,2010,8,27,3,0,13.135853297898604,34
9,2010-09-03,511049.06,0,82.47,2.577,215.0779426,6.442,2010,9,3,3,0,13.144222829162558,35
9,2010-09-10,484835.2,1,77.7,2.565,215.0359315,6.442,2010,9,10,3,0,13.091566380916575,36
9,2010-09-17,463448.59,0,81.19,2.582,215.0615285,6.442,2010,9,17,3,0,13.046452898634259,37
9,2010-09-24,452905.22,0,77.15,2.624,215.1378313,6.442,2010,9,24,3,0,13.023440363166051,38
9,2010-10-01,495692.19,0,69.08,2.603,215.2141341,6.56,2010,10,1,4,0,13.113712445766222,39
9,2010-10-08,505069.21,0,65.35,2.633,215.290437,6.56,2010,10,8,4,0,13.132452728296734,40
9,2010-10-15,454769.68,0,67.36,2.72,215.3589917,6.56,2010,10,15,4,0,13.027548570882397,41
9,2010-10-22,466322.76,0,69.99,2.725,215.4081762,6.56,2010,10,22,4,0,13.052635435819537,42
9,2010-10-29,508801.61,0,64.43,2.716,215.4573607,6.56,2010,10,29,4,0,13.139815420711873,43
9,2010-11-05,517869.97,0,58.69,2.689,215.5065452,6.56,2010,11,5,4,0,13.157481397548796,44
9,2010-11-12,520846.68,0,61.59,2.728,215.5557297,6.56,2010,11,12,4,0,13.163212917145211,45
9,2010-11-19,519823.3,0,49.96,2.771,215.4372854,6.56,2010,11,19,4,0,13.161246148846358,46
9,2010-11-26,768070.53,1,60.18,2.735,215.2909028,6.56,2010,11,26,4,0,13.551638145813566,47
9,2010-12-03,578164.82,0,49.89,2.708,215.1445203,6.56,2010,12,3,4,0,13.267615992323798,48
9,2010-12-10,618121.82,0,46.1,2.843,214.9981378,6.56,2010,12,10,4,0,13.334442454558152,49
9,2010-12-17,685243.2,0,49.7,2.869,214.9334937,6.56,2010,12,17,4,0,13.437530550065002,50
9,2010-12-24,873347.55,0,50.93,2.886,214.9301534,6.56,2010,12,24,4,0,13.680090010581502,51
9,2010-12-31,459770.85,1,45.92,2.943,214.9268131,6.56,2010,12,31,4,0,13.038485667166507,52
9,2011-01-07,490981.78,0,41.82,2.976,214.9234729,6.416,2011,1,7,1,0,13.10416433487855,1
9,2011-01-14,458086.69,0,36.43,2.983,214.9749587,6.416,2011,1,14,1,0,13.03481590765174,2
9,2011-01-21,454021.69,0,44.72,3.016,215.3554013,6.416,2011,1,21,1,0,13.025902453748197,3
9,2011-01-28,463561.48,0,43.9,3.01,215.7358438,6.416,2011,1,28,1,0,13.046696455334784,4
9,2011-02-04,544612.28,0,31.82,2.989,216.1162864,6.416,2011,2,4,1,0,13.20783124379412,5
9,2011-02-11,555279.02,1,34.13,3.022,216.496729,6.416,2011,2,11,1,0,13.22722780603133,6
9,2011-02-18,610985.56,0,58.5,3.045,216.8154856,6.416,2011,2,18,1,0,13.322830241185123,7
9,2011-02-25,513107.2,0,59.01,3.065,217.1095679,6.416,2011,2,25,1,0,13.148242018092553,8
9,2011-03-04,542016.18,0,60.67,3.288,217.4036503,6.416,2011,3,4,1,0,13.203052977336405,9
9,2011-03-11,517783.5,0,54.75,3.459,217.6977326,6.416,2011,3,11,1,0,13.157314411513951,10
9,2011-03-18,515226.11,0,63.82,3.488,217.9563371,6.416,2011,3,18,1,0,13.152363072729495,11
9,2011-03-25,497488.4,0,68.79,3.473,218.2007506,6.416,2011,3,25,1,0,13.117329528821134,12
9,2011-04-01,520962.14,0,56.12,3.524,218.445164,6.38,2011,4,1,2,0,13.163434569672246,13
9,2011-04-08,561625.92,0,71.4,3.622,218.6895775,6.38,2011,4,8,2,0,13.238593065017852,14
9,2011-04-15,528420.28,0,71.9,3.743,218.9134935,6.38,2011,4,15,2,0,13.177649123340208,15
9,2011-04-22,549502.11,0,72.35,3.807,219.0861659,6.38,2011,4,22,2,0,13.216769712500424,16
9,2011-04-29,532226.2,0,70.85,3.81,219.2588382,6.38,2011,4,29,2,0,13.184825744825513,17
9,2011-05-06,545251.1,0,62.2,3.906,219.4315106,6.38,2011,5,6,2,0,13.20900353550075,18
9,2011-05-13,539126.0,0,77.66,3.899,219.6041829,6.38,2011,5,13,2,0,13.19770644365808,19
9,2011-05-20,518266.9,0,70.49,3.907,219.3622809,6.38,2011,5,20,2,0,13.15824756901656,20
9,2011-05-27,553834.04,0,80.42,3.786,219.1203788,6.38,2011,5,27,2,0,13.224622159656741,21
9,2011-06-03,587004.29,0,85.8,3.699,218.8784768,6.38,2011,6,3,2,0,13.282789110694669,22
9,2011-06-10,550076.32,0,85.81,3.648,218.6365747,6.38,2011,6,10,2,0,13.217814129146138,23
9,2011-06-17,558671.14,0,89.15,3.637,218.5877333,6.38,2011,6,17,2,0,13.233318068444103,24
9,2011-06-24,538745.93,0,86.74,3.594,218.6836874,6.38,2011,6,24,2,0,13.197001222007989,25
9,2011-07-01,537064.03,0,89.14,3.524,218.7796415,6.404,2011,7,1,3,0,13.19387446485561,26
9,2011-07-08,535983.13,0,89.04,3.48,218.8755955,6.404,2011,7,8,3,0,13.191859831405653,27
9,2011-07-15,512834.04,0,90.45,3.575,218.9607242,6.404,2011,7,15,3,0,13.147709512987388,28
9,2011-07-22,491449.94,0,89.08,3.651,219.0187895,6.404,2011,7,22,3,0,13.10511739670024,29
9,2011-07-29,471449.98,0,91.1,3.682,219.0768548,6.404,2011,7,29,3,0,13.063570409585056,30
9,2011-08-05,554879.67,0,91.52,3.684,219.1349201,6.404,2011,8,5,3,0,13.226508360601812,31
9,2011-08-12,520284.79,0,91.63,3.638,219.1929854,6.404,2011,8,12,3,0,13.162133535738803,32
9,2011-08-19,540819.44,0,85.8,3.554,219.2556109,6.404,2011,8,19,3,0,13.200842598854633,33
9,2011-08-26,542663.53,0,88.95,3.523,219.3189965,6.404,2011,8,26,3,0,13.204246599522325,34
9,2011-09-02,544643.33,0,89.33,3.533,219.382382,6.404,2011,9,2,3,0,13.20788825510113,35
9,2011-09-09,528784.86,1,75.65,3.546,219.4457675,6.404,2011,9,9,3,0,13.1783388273739,36
9,2011-09-16,500274.03,0,77.95,3.526,219.6297841,6.404,2011,9,16,3,0,13.12291328617678,37
9,2011-09-23,506743.78,0,74.42,3.467,219.9746423,6.404,2011,9,23,3,0,13.135762763323847,38
9,2011-09-30,508567.04,0,78.45,3.355,220.3195004,6.404,2011,9,30,3,0,13.139354290829354,39
9,2011-10-07,553836.98,0,72.62,3.285,220.6643585,6.054,2011,10,7,4,0,13.224627468082508,40
9,2011-10-14,529515.66,0,67.27,3.274,220.9836849,6.054,2011,10,14,4,0,13.179719907173576,41
9,2011-10-21,557075.21,0,65.46,3.353,221.1498206,6.054,2011,10,21,4,0,13.230457331812227,42
